"","geo_b4","geo2020","antall","kommnr","fylke","endret"
"1709","15390403","15390403",1,"1539","15",0
"1710","15390404","15390404",1,"1539","15",0
"1711","15390405","15390405",1,"1539","15",0
"1712","15390406","15390406",1,"1539","15",0
"1713","15390407","15390407",1,"1539","15",0
"1714","15390408","15390408",1,"1539","15",0
"1715","15390409","15390409",1,"1539","15",0
"1716","15390410","15390410",1,"1539","15",0
"1717","15390411","15390411",1,"1539","15",0
"1718","15390412","15390412",1,"1539","15",0
"1719","15390413","15390413",1,"1539","15",0
"1720","15390414","15390414",1,"1539","15",0
"1721","15470101","15470101",1,"1547","15",0
"1722","15470102","15470102",1,"1547","15",0
"1723","15470103","15470103",1,"1547","15",0
"1724","15470104","15470104",1,"1547","15",0
"1725","15470105","15470105",1,"1547","15",0
"1726","15470106","15470106",1,"1547","15",0
"1727","15470107","15470107",1,"1547","15",0
"1728","15470108","15470108",1,"1547","15",0
"1729","15470109","15470109",1,"1547","15",0
"1730","15470110","15470110",1,"1547","15",0
"1731","15470111","15470111",1,"1547","15",0
"1732","15470112","15470112",1,"1547","15",0
"1733","15470113","15470113",1,"1547","15",0
"1734","15540101","15540101",1,"1554","15",0
"1735","15540102","15540102",1,"1554","15",0
"1736","15540103","15540103",1,"1554","15",0
"1737","15540104","15540104",1,"1554","15",0
"1738","15540105","15540105",1,"1554","15",0
"1739","15540106","15540106",1,"1554","15",0
"1740","15540107","15540107",1,"1554","15",0
"1741","15540201","15540201",1,"1554","15",0
"1742","15540202","15540202",1,"1554","15",0
"1743","15540203","15540203",1,"1554","15",0
"1744","15540204","15540204",1,"1554","15",0
"1745","15540205","15540205",1,"1554","15",0
"1746","15540301","15540301",1,"1554","15",0
"1747","15540302","15540302",1,"1554","15",0
"1748","15540303","15540303",1,"1554","15",0
"1749","15540304","15540304",1,"1554","15",0
"1750","15540401","15540401",1,"1554","15",0
"1751","15540402","15540402",1,"1554","15",0
"1752","15540403","15540403",1,"1554","15",0
"1753","15540404","15540404",1,"1554","15",0
"1754","15540501","15540501",1,"1554","15",0
"1755","15540502","15540502",1,"1554","15",0
"1756","15540503","15540503",1,"1554","15",0
"1757","15540504","15540504",1,"1554","15",0
"1758","15570101","15570101",1,"1557","15",0
"1759","15570102","15570102",1,"1557","15",0
"1760","15570103","15570103",1,"1557","15",0
"1761","15570104","15570104",1,"1557","15",0
"1762","15570105","15570105",1,"1557","15",0
"1763","15570106","15570106",1,"1557","15",0
"1764","15570107","15570107",1,"1557","15",0
"1765","15570201","15570201",1,"1557","15",0
"1766","15570202","15570202",1,"1557","15",0
"1767","15570203","15570203",1,"1557","15",0
"1768","15570204","15570204",1,"1557","15",0
"1769","15570205","15570205",1,"1557","15",0
"1770","15570206","15570206",1,"1557","15",0
"1771","15600101","15600101",1,"1560","15",0
"1772","15600102","15600102",1,"1560","15",0
"1773","15600103","15600103",1,"1560","15",0
"1774","15600104","15600104",1,"1560","15",0
"1775","15600105","15600105",1,"1560","15",0
"1776","15600106","15600106",1,"1560","15",0
"1777","15600107","15600107",1,"1560","15",0
"1778","15600108","15600108",1,"1560","15",0
"1779","15600201","15600201",1,"1560","15",0
"1780","15600202","15600202",1,"1560","15",0
"1781","15600203","15600203",1,"1560","15",0
"1782","15600204","15600204",1,"1560","15",0
"1783","15600205","15600205",1,"1560","15",0
"1784","15600206","15600206",1,"1560","15",0
"1785","15600207","15600207",1,"1560","15",0
"1786","15600208","15600208",1,"1560","15",0
"1787","15600209","15600209",1,"1560","15",0
"1788","15630101","15630101",1,"1563","15",0
"1789","15630102","15630102",1,"1563","15",0
"1790","15630103","15630103",1,"1563","15",0
"1791","15630104","15630104",1,"1563","15",0
"1792","15630105","15630105",1,"1563","15",0
"1793","15630106","15630106",1,"1563","15",0
"1794","15630107","15630107",1,"1563","15",0
"1795","15630108","15630108",1,"1563","15",0
"1796","15630109","15630109",1,"1563","15",0
"1797","15630110","15630110",1,"1563","15",0
"1798","15630201","15630201",1,"1563","15",0
"1799","15630202","15630202",1,"1563","15",0
"1800","15630203","15630203",1,"1563","15",0
"1801","15630204","15630204",1,"1563","15",0
"1802","15630205","15630205",1,"1563","15",0
"1803","15630206","15630206",1,"1563","15",0
"1804","15630207","15630207",1,"1563","15",0
"1805","15630208","15630208",1,"1563","15",0
"1806","15630209","15630209",1,"1563","15",0
"1807","15630210","15630210",1,"1563","15",0
"1808","15630211","15630211",1,"1563","15",0
"1809","15630212","15630212",1,"1563","15",0
"1810","15630301","15630301",1,"1563","15",0
"1811","15630302","15630302",1,"1563","15",0
"1812","15630303","15630303",1,"1563","15",0
"1813","15630401","15630401",1,"1563","15",0
"1814","15630402","15630402",1,"1563","15",0
"1815","15630403","15630403",1,"1563","15",0
"1816","15630404","15630404",1,"1563","15",0
"1817","15630405","15630405",1,"1563","15",0
"1818","15660101","15660101",1,"1566","15",0
"1819","15660102","15660102",1,"1566","15",0
"1820","15660103","15660103",1,"1566","15",0
"1821","15660104","15660104",1,"1566","15",0
"1822","15660105","15660105",1,"1566","15",0
"1823","15660201","15660201",1,"1566","15",0
"1824","15660202","15660202",1,"1566","15",0
"1825","15660203","15660203",1,"1566","15",0
"1826","15660204","15660204",1,"1566","15",0
"1827","15660205","15660205",1,"1566","15",0
"1828","15660206","15660206",1,"1566","15",0
"1829","15660207","15660207",1,"1566","15",0
"1830","15660208","15660208",1,"1566","15",0
"1831","15660209","15660209",1,"1566","15",0
"1832","15660301","15660301",1,"1566","15",0
"1833","15660302","15660302",1,"1566","15",0
"1834","15660303","15660303",1,"1566","15",0
"1835","15660304","15660304",1,"1566","15",0
"1836","15660305","15660305",1,"1566","15",0
"1837","15660306","15660306",1,"1566","15",0
"1838","15660401","15660401",1,"1566","15",0
"1839","15660402","15660402",1,"1566","15",0
"1840","15660403","15660403",1,"1566","15",0
"1841","15660404","15660404",1,"1566","15",0
"1842","15660405","15660405",1,"1566","15",0
"1843","15660406","15660406",1,"1566","15",0
"1844","15660501","15660501",1,"1566","15",0
"1845","15660502","15660502",1,"1566","15",0
"1846","15660503","15660503",1,"1566","15",0
"1847","15660504","15660504",1,"1566","15",0
"1848","15660601","15660601",1,"1566","15",0
"1849","15660602","15660602",1,"1566","15",0
"1850","15730101","15730101",1,"1573","15",0
"1851","15730102","15730102",1,"1573","15",0
"1852","15730103","15730103",1,"1573","15",0
"1853","15730104","15730104",1,"1573","15",0
"1854","15730105","15730105",1,"1573","15",0
"1855","15730106","15730106",1,"1573","15",0
"1856","15730107","15730107",1,"1573","15",0
"1857","15730108","15730108",1,"1573","15",0
"1858","15730109","15730109",1,"1573","15",0
"1859","15730110","15730110",1,"1573","15",0
"1860","15730111","15730111",1,"1573","15",0
"1861","15730112","15730112",1,"1573","15",0
"1862","15730113","15730113",1,"1573","15",0
"1863","15730114","15730114",1,"1573","15",0
"1864","15730115","15730115",1,"1573","15",0
"1865","15730116","15730116",1,"1573","15",0
"1866","15690101","15760101",1,"1576","15",0
"1867","15690102","15760102",1,"1576","15",0
"1868","15690103","15760103",1,"1576","15",0
"1869","15690104","15760104",1,"1576","15",0
"1870","15690105","15760105",1,"1576","15",0
"1871","15690106","15760106",1,"1576","15",0
"1872","15690107","15760107",1,"1576","15",0
"1873","15690108","15760108",1,"1576","15",0
"1874","15690109","15760109",1,"1576","15",0
"1875","15690110","15760110",1,"1576","15",0
"1876","15690111","15760111",1,"1576","15",0
"1877","15690112","15760112",1,"1576","15",0
"1878","15690113","15760113",1,"1576","15",0
"1879","15690114","15760114",1,"1576","15",0
"1880","15690115","15760115",1,"1576","15",0
"1881","15720101","15760201",1,"1576","15",0
"1882","15720102","15760202",1,"1576","15",0
"1883","15720103","15760203",1,"1576","15",0
"1884","15720104","15760204",1,"1576","15",0
"1885","15720105","15760205",1,"1576","15",0
"1886","18040101","18040101",1,"1804","18",0
"1887","18040102","18040102",1,"1804","18",0
"1888","18040103","18040103",1,"1804","18",0
"1889","18040104","18040104",1,"1804","18",0
"1890","18040105","18040105",1,"1804","18",0
"1891","18040106","18040106",1,"1804","18",0
"1892","18040107","18040107",1,"1804","18",0
"1893","18040108","18040108",1,"1804","18",0
"1894","18040109","18040109",1,"1804","18",0
"1895","18040110","18040110",1,"1804","18",0
"1896","18040111","18040111",1,"1804","18",0
"1897","18040112","18040112",1,"1804","18",0
"1898","18040113","18040113",1,"1804","18",0
"1899","18040114","18040114",1,"1804","18",0
"1900","18040201","18040201",1,"1804","18",0
"1901","18040202","18040202",1,"1804","18",0
"1902","18040203","18040203",1,"1804","18",0
"1903","18040204","18040204",1,"1804","18",0
"1904","18040205","18040205",1,"1804","18",0
"1905","18040206","18040206",1,"1804","18",0
"1906","18040207","18040207",1,"1804","18",0
"1907","18040208","18040208",1,"1804","18",0
"1908","18040209","18040209",1,"1804","18",0
"1909","18040210","18040210",1,"1804","18",0
"1910","18040211","18040211",1,"1804","18",0
"1911","18040212","18040212",1,"1804","18",0
"1912","18040301","18040301",1,"1804","18",0
"1913","18040302","18040302",1,"1804","18",0
"1914","18040303","18040303",1,"1804","18",0
"1915","18040304","18040304",1,"1804","18",0
"1916","18040305","18040305",1,"1804","18",0
"1917","18040306","18040306",1,"1804","18",0
"1918","18040307","18040307",1,"1804","18",0
"1919","18040308","18040308",1,"1804","18",0
"1920","18040309","18040309",1,"1804","18",0
"1921","18040310","18040310",1,"1804","18",0
"1922","18040311","18040311",1,"1804","18",0
"1923","18040312","18040312",1,"1804","18",0
"1924","18040401","18040401",1,"1804","18",0
"1925","18040402","18040402",1,"1804","18",0
"1926","18040403","18040403",1,"1804","18",0
"1927","18040404","18040404",1,"1804","18",0
"1928","18040405","18040405",1,"1804","18",0
"1929","18040406","18040406",1,"1804","18",0
"1930","18040407","18040407",1,"1804","18",0
"1931","18040408","18040408",1,"1804","18",0
"1932","18040409","18040409",1,"1804","18",0
"1933","18040410","18040410",1,"1804","18",0
"1934","18040411","18040411",1,"1804","18",0
"1935","18040412","18040412",1,"1804","18",0
"1936","18040413","18040413",1,"1804","18",0
"1937","18040414","18040414",1,"1804","18",0
"1938","18040415","18040415",1,"1804","18",0
"1939","18040416","18040416",1,"1804","18",0
"1940","18040417","18040417",1,"1804","18",0
"1941","18040418","18040418",1,"1804","18",0
"1942","18040419","18040419",1,"1804","18",0
"1943","18040420","18040420",1,"1804","18",0
"1944","18040421","18040421",1,"1804","18",0
"1945","18040501","18040501",1,"1804","18",0
"1946","18040502","18040502",1,"1804","18",0
"1947","18040503","18040503",1,"1804","18",0
"1948","18040504","18040504",1,"1804","18",0
"1949","18040505","18040505",1,"1804","18",0
"1950","18040506","18040506",1,"1804","18",0
"1951","18040507","18040507",1,"1804","18",0
"1952","18040508","18040508",1,"1804","18",0
"1953","18040509","18040509",1,"1804","18",0
"1954","18040510","18040510",1,"1804","18",0
"1955","18040511","18040511",1,"1804","18",0
"1956","18040512","18040512",1,"1804","18",0
"1957","18040513","18040513",1,"1804","18",0
"1958","18040514","18040514",1,"1804","18",0
"1959","18040515","18040515",1,"1804","18",0
"1960","18040516","18040516",1,"1804","18",0
"1961","18040517","18040517",1,"1804","18",0
"1962","18040518","18040518",1,"1804","18",0
"1963","18040601","18040601",1,"1804","18",0
"1964","18040602","18040602",1,"1804","18",0
"1965","18040603","18040603",1,"1804","18",0
"1966","18040604","18040604",1,"1804","18",0
"1967","18040605","18040605",1,"1804","18",0
"1968","18040606","18040606",1,"1804","18",0
"1969","18040607","18040607",1,"1804","18",0
"1970","18040608","18040608",1,"1804","18",0
"1971","18040609","18040609",1,"1804","18",0
"1972","18040610","18040610",1,"1804","18",0
"1973","18040611","18040611",1,"1804","18",0
"1974","18040612","18040612",1,"1804","18",0
"1975","18040613","18040613",1,"1804","18",0
"1976","18040614","18040614",1,"1804","18",0
"1977","18040615","18040615",1,"1804","18",0
"1978","18040616","18040616",1,"1804","18",0
"1979","18040617","18040617",1,"1804","18",0
"1980","18040618","18040618",1,"1804","18",0
"1981","18040806","18040619",1,"1804","18",0
"1982","18040701","18040701",1,"1804","18",0
"1983","18040702","18040702",1,"1804","18",0
"1984","18040703","18040703",1,"1804","18",0
"1985","18040704","18040704",1,"1804","18",0
"1986","18040705","18040705",1,"1804","18",0
"1987","18040706","18040706",1,"1804","18",0
"1988","18040707","18040707",1,"1804","18",0
"1989","18040708","18040708",1,"1804","18",0
"1990","18040709","18040709",1,"1804","18",0
"1991","18040710","18040710",1,"1804","18",0
"1992","18040711","18040711",1,"1804","18",0
"1993","18040714","18040714",1,"1804","18",0
"1994","18040715","18040715",1,"1804","18",0
"1995","18040712","18040716",1,"1804","18",0
"1996","18040713","18040717",1,"1804","18",0
"1997","18040713","18040718",1,"1804","18",0
"1998","18040713","18040719",1,"1804","18",0
"1999","18040806","18040720",1,"1804","18",0
"2000","18040801","18040801",1,"1804","18",0
"2001","18040802","18040802",1,"1804","18",0
"2002","18040803","18040803",1,"1804","18",0
"2003","18040804","18040804",1,"1804","18",0
"2004","18040805","18040805",1,"1804","18",0
"2005","18040808","18040810",1,"1804","18",0
"2006","18040808","18040811",1,"1804","18",0
"2007","18040807","18040812",1,"1804","18",0
"2008","18040809","18040813",1,"1804","18",0
"2009","18040809","18040814",1,"1804","18",0
"2010","18040809","18040815",1,"1804","18",0
"2011","18040809","18040816",1,"1804","18",0
"2012","18040901","18040901",1,"1804","18",0
"2013","18040902","18040902",1,"1804","18",0
"2014","18040903","18040903",1,"1804","18",0
"2015","18040904","18040904",1,"1804","18",0
"2016","18040905","18040905",1,"1804","18",0
"2017","18040906","18040906",1,"1804","18",0
"2018","18040907","18040907",1,"1804","18",0
"2019","18040908","18040908",1,"1804","18",0
"2020","18040909","18040909",1,"1804","18",0
"2021","18040910","18040910",1,"1804","18",0
"2022","18450102","18040911",1,"1804","18",0
"2023","18041001","18041001",1,"1804","18",0
"2024","18041002","18041002",1,"1804","18",0
"2025","18041003","18041003",1,"1804","18",0
"2026","18041004","18041004",1,"1804","18",0
"2027","18041005","18041005",1,"1804","18",0
"2028","18041006","18041006",1,"1804","18",0
"2029","18041007","18041007",1,"1804","18",0
"2030","18041009","18041009",1,"1804","18",0
"2031","18041008","18041012",1,"1804","18",0
"2032","18041008","18041013",1,"1804","18",0
"2033","18041010","18041014",1,"1804","18",0
"2034","18041010","18041015",1,"1804","18",0
"2035","18041011","18041016",1,"1804","18",0
"2036","18041101","18041101",1,"1804","18",0
"2037","18041102","18041102",1,"1804","18",0
"2038","18041103","18041103",1,"1804","18",0
"2039","18041104","18041104",1,"1804","18",0
"2040","18041105","18041105",1,"1804","18",0
"2041","18041106","18041106",1,"1804","18",0
"2042","18420101","18041201",1,"1804","18",0
"2043","18420102","18041202",1,"1804","18",0
"2044","18420103","18041203",1,"1804","18",0
"2045","18420104","18041204",1,"1804","18",0
"2046","18420105","18041205",1,"1804","18",0
"2047","18420106","18041206",1,"1804","18",0
"2048","18420107","18041207",1,"1804","18",0
"2049","18420108","18041208",1,"1804","18",0
"2050","18420109","18041209",1,"1804","18",0
"2051","18420110","18041210",1,"1804","18",0
"2052","18110101","18110101",1,"1811","18",0
"2053","18110102","18110102",1,"1811","18",0
"2054","18110103","18110103",1,"1811","18",0
"2055","18110104","18110104",1,"1811","18",0
"2056","18110105","18110105",1,"1811","18",0
"2057","18110106","18110106",1,"1811","18",0
"2058","18110107","18110107",1,"1811","18",0
"2059","18110108","18110108",1,"1811","18",0
"2060","18110109","18110109",1,"1811","18",0
"2061","18110110","18110110",1,"1811","18",0
"2062","18110111","18110111",1,"1811","18",0
"2063","18110112","18110112",1,"1811","18",0
"2064","18110113","18110113",1,"1811","18",0
"2065","18110114","18110114",1,"1811","18",0
"2066","18110115","18110115",1,"1811","18",0
"2067","18120101","18120101",1,"1812","18",0
"2068","18120102","18120102",1,"1812","18",0
"2069","18120103","18120103",1,"1812","18",0
"2070","18120104","18120104",1,"1812","18",0
"2071","18120105","18120105",1,"1812","18",0
"2072","18120106","18120106",1,"1812","18",0
"2073","18120107","18120107",1,"1812","18",0
"2074","18120108","18120108",1,"1812","18",0
"2075","18120109","18120109",1,"1812","18",0
"2076","18120110","18120110",1,"1812","18",0
"2077","18120111","18120111",1,"1812","18",0
"2078","18120112","18120112",1,"1812","18",0
"2079","18120113","18120113",1,"1812","18",0
"2080","18130101","18130101",1,"1813","18",0
"2081","18130102","18130102",1,"1813","18",0
"2082","18130103","18130103",1,"1813","18",0
"2083","18130104","18130104",1,"1813","18",0
"2084","18130105","18130105",1,"1813","18",0
"2085","18130106","18130106",1,"1813","18",0
"2086","18130107","18130107",1,"1813","18",0
"2087","18130108","18130108",1,"1813","18",0
"2088","18130109","18130109",1,"1813","18",0
"2089","18130110","18130110",1,"1813","18",0
"2090","18130111","18130111",1,"1813","18",0
"2091","18130201","18130201",1,"1813","18",0
"2092","18130202","18130202",1,"1813","18",0
"2093","18130203","18130203",1,"1813","18",0
"2094","18130204","18130204",1,"1813","18",0
"2095","18130205","18130205",1,"1813","18",0
"2096","18130206","18130206",1,"1813","18",0
"2097","18130207","18130207",1,"1813","18",0
"2098","18130208","18130208",1,"1813","18",0
"2099","18130209","18130209",1,"1813","18",0
"2100","18130210","18130210",1,"1813","18",0
"2101","18130211","18130211",1,"1813","18",0
"2102","18130212","18130212",1,"1813","18",0
"2103","18130213","18130213",1,"1813","18",0
"2104","18130301","18130301",1,"1813","18",0
"2105","18130302","18130302",1,"1813","18",0
"2106","18130303","18130303",1,"1813","18",0
"2107","18130304","18130304",1,"1813","18",0
"2108","18130305","18130305",1,"1813","18",0
"2109","18130306","18130306",1,"1813","18",0
"2110","18130307","18130307",1,"1813","18",0
"2111","18130308","18130308",1,"1813","18",0
"2112","18130309","18130309",1,"1813","18",0
"2113","18130310","18130310",1,"1813","18",0
"2114","18130311","18130311",1,"1813","18",0
"2115","18150101","18150101",1,"1815","18",0
"2116","18150102","18150102",1,"1815","18",0
"2117","18150103","18150103",1,"1815","18",0
"2118","18150104","18150104",1,"1815","18",0
"2119","18150105","18150105",1,"1815","18",0
"2120","18150106","18150106",1,"1815","18",0
"2121","18150107","18150107",1,"1815","18",0
"2122","18150108","18150108",1,"1815","18",0
"2123","18150109","18150109",1,"1815","18",0
"2124","18150110","18150110",1,"1815","18",0
"2125","18150111","18150111",1,"1815","18",0
"2126","18160101","18160101",1,"1816","18",0
"2127","18160102","18160102",1,"1816","18",0
"2128","18160103","18160103",1,"1816","18",0
"2129","18160104","18160104",1,"1816","18",0
"2130","18160105","18160105",1,"1816","18",0
"2131","18160106","18160106",1,"1816","18",0
"2132","18180101","18180101",1,"1818","18",0
"2133","18180102","18180102",1,"1818","18",0
"2134","18180103","18180103",1,"1818","18",0
"2135","18180104","18180104",1,"1818","18",0
"2136","18180105","18180105",1,"1818","18",0
"2137","18180106","18180106",1,"1818","18",0
"2138","18180107","18180107",1,"1818","18",0
"2139","18180108","18180108",1,"1818","18",0
"2140","18180109","18180109",1,"1818","18",0
"2141","18180110","18180110",1,"1818","18",0
"2142","18180111","18180111",1,"1818","18",0
"2143","18180112","18180112",1,"1818","18",0
"2144","18200101","18200101",1,"1820","18",0
"2145","18200102","18200102",1,"1820","18",0
"2146","18200103","18200103",1,"1820","18",0
"2147","18200104","18200104",1,"1820","18",0
"2148","18200105","18200105",1,"1820","18",0
"2149","18200109","18200109",1,"1820","18",0
"2150","18200110","18200110",1,"1820","18",0
"2151","18200111","18200111",1,"1820","18",0
"2152","18200112","18200112",1,"1820","18",0
"2153","18200113","18200113",1,"1820","18",0
"2154","18200201","18200201",1,"1820","18",0
"2155","18200202","18200202",1,"1820","18",0
"2156","18200203","18200203",1,"1820","18",0
"2157","18200204","18200204",1,"1820","18",0
"2158","18200205","18200205",1,"1820","18",0
"2159","18200206","18200206",1,"1820","18",0
"2160","18200207","18200207",1,"1820","18",0
"2161","18200208","18200208",1,"1820","18",0
"2162","18200209","18200209",1,"1820","18",0
"2163","18200210","18200210",1,"1820","18",0
"2164","18200211","18200211",1,"1820","18",0
"2165","18200212","18200212",1,"1820","18",0
"2166","18200215","18200215",1,"1820","18",0
"2167","18200213","18200216",1,"1820","18",0
"2168","18200214","18200217",1,"1820","18",0
"2169","18220101","18220101",1,"1822","18",0
"2170","18220102","18220102",1,"1822","18",0
"2171","18220103","18220103",1,"1822","18",0
"2172","18220104","18220104",1,"1822","18",0
"2173","18220105","18220105",1,"1822","18",0
"2174","18220106","18220106",1,"1822","18",0
"2175","18220107","18220107",1,"1822","18",0
"2176","18220108","18220108",1,"1822","18",0
"2177","18220109","18220109",1,"1822","18",0
"2178","18220110","18220110",1,"1822","18",0
"2179","18220111","18220111",1,"1822","18",0
"2180","18220112","18220112",1,"1822","18",0
"2181","18220113","18220113",1,"1822","18",0
"2182","18220114","18220114",1,"1822","18",0
"2183","18220115","18220115",1,"1822","18",0
"2184","18220116","18220116",1,"1822","18",0
"2185","18240101","18240101",1,"1824","18",0
"2186","18240102","18240102",1,"1824","18",0
"2187","18240103","18240103",1,"1824","18",0
"2188","18240104","18240104",1,"1824","18",0
"2189","18240105","18240105",1,"1824","18",0
"2190","18240106","18240106",1,"1824","18",0
"2191","18240107","18240107",1,"1824","18",0
"2192","18240108","18240108",1,"1824","18",0
"2193","18240109","18240109",1,"1824","18",0
"2194","18240110","18240110",1,"1824","18",0
"2195","18240111","18240111",1,"1824","18",0
"2196","18240112","18240112",1,"1824","18",0
"2197","18240113","18240113",1,"1824","18",0
"2198","18240114","18240114",1,"1824","18",0
"2199","18240201","18240201",1,"1824","18",0
"2200","18240202","18240202",1,"1824","18",0
"2201","18240203","18240203",1,"1824","18",0
"2202","18240204","18240204",1,"1824","18",0
"2203","18240205","18240205",1,"1824","18",0
"2204","18240206","18240206",1,"1824","18",0
"2205","18240207","18240207",1,"1824","18",0
"2206","18240208","18240208",1,"1824","18",0
"2207","18240209","18240209",1,"1824","18",0
"2208","18240210","18240210",1,"1824","18",0
"2209","18240211","18240211",1,"1824","18",0
"2210","18240212","18240212",1,"1824","18",0
"2211","18240213","18240213",1,"1824","18",0
"2212","18240301","18240301",1,"1824","18",0
"2213","18240302","18240302",1,"1824","18",0
"2214","18240303","18240303",1,"1824","18",0
"2215","18240304","18240304",1,"1824","18",0
"2216","18240305","18240305",1,"1824","18",0
"2217","18240306","18240306",1,"1824","18",0
"2218","18240401","18240401",1,"1824","18",0
"2219","18240402","18240402",1,"1824","18",0
"2220","18240403","18240403",1,"1824","18",0
"2221","18240404","18240404",1,"1824","18",0
"2222","18240405","18240405",1,"1824","18",0
"2223","18240406","18240406",1,"1824","18",0
"2224","18240407","18240407",1,"1824","18",0
"2225","18240408","18240408",1,"1824","18",0
"2226","18240409","18240409",1,"1824","18",0
"2227","18240410","18240410",1,"1824","18",0
"2228","18240411","18240411",1,"1824","18",0
"2229","18240412","18240412",1,"1824","18",0
"2230","18240413","18240413",1,"1824","18",0
"2231","18240414","18240414",1,"1824","18",0
"2232","18240415","18240415",1,"1824","18",0
"2233","18200106","18240416",1,"1824","18",0
"2234","18200107","18240417",1,"1824","18",0
"2235","18200108","18240418",1,"1824","18",0
"2236","18250101","18250101",1,"1825","18",0
"2237","18250102","18250102",1,"1825","18",0
"2238","18250103","18250103",1,"1825","18",0
"2239","18250104","18250104",1,"1825","18",0
"2240","18250105","18250105",1,"1825","18",0
"2241","18250106","18250106",1,"1825","18",0
"2242","18250107","18250107",1,"1825","18",0
"2243","18250108","18250108",1,"1825","18",0
"2244","18250109","18250109",1,"1825","18",0
"2245","18260101","18260101",1,"1826","18",0
"2246","18260102","18260102",1,"1826","18",0
"2247","18260103","18260103",1,"1826","18",0
"2248","18260104","18260104",1,"1826","18",0
"2249","18260105","18260105",1,"1826","18",0
"2250","18260106","18260106",1,"1826","18",0
"2251","18260107","18260107",1,"1826","18",0
"2252","18260108","18260108",1,"1826","18",0
"2253","18260109","18260109",1,"1826","18",0
"2254","18260110","18260110",1,"1826","18",0
"2255","18260111","18260111",1,"1826","18",0
"2256","18260112","18260112",1,"1826","18",0
"2257","18270101","18270101",1,"1827","18",0
"2258","18270102","18270102",1,"1827","18",0
"2259","18270103","18270103",1,"1827","18",0
"2260","18270104","18270104",1,"1827","18",0
"2261","18270105","18270105",1,"1827","18",0
"2262","18270106","18270106",1,"1827","18",0
"2263","18270107","18270107",1,"1827","18",0
"2264","18270108","18270108",1,"1827","18",0
"2265","18270109","18270109",1,"1827","18",0
"2266","18270110","18270110",1,"1827","18",0
"2267","18270111","18270111",1,"1827","18",0
"2268","18280101","18280101",1,"1828","18",0
"2269","18280102","18280102",1,"1828","18",0
"2270","18280103","18280103",1,"1828","18",0
"2271","18280104","18280104",1,"1828","18",0
"2272","18280105","18280105",1,"1828","18",0
"2273","18280106","18280106",1,"1828","18",0
"2274","18280107","18280107",1,"1828","18",0
"2275","18280108","18280108",1,"1828","18",0
"2276","18280109","18280109",1,"1828","18",0
"2277","18320101","18320101",1,"1832","18",0
"2278","18320102","18320102",1,"1832","18",0
"2279","18320103","18320103",1,"1832","18",0
"2280","18320104","18320104",1,"1832","18",0
"2281","18320105","18320105",1,"1832","18",0
"2282","18320106","18320106",1,"1832","18",0
"2283","18320107","18320107",1,"1832","18",0
"2284","18320201","18320201",1,"1832","18",0
"2285","18320202","18320202",1,"1832","18",0
"2286","18320203","18320203",1,"1832","18",0
"2287","18320204","18320204",1,"1832","18",0
"2288","18320205","18320205",1,"1832","18",0
"2289","18320206","18320206",1,"1832","18",0
"2290","18320207","18320207",1,"1832","18",0
"2291","18320208","18320208",1,"1832","18",0
"2292","18320209","18320209",1,"1832","18",0
"2293","18320210","18320210",1,"1832","18",0
"2294","18330101","18330101",1,"1833","18",0
"2295","18330102","18330102",1,"1833","18",0
"2296","18330103","18330103",1,"1833","18",0
"2297","18330104","18330104",1,"1833","18",0
"2298","18330105","18330105",1,"1833","18",0
"2299","18330106","18330106",1,"1833","18",0
"2300","18330107","18330107",1,"1833","18",0
"2301","18330108","18330108",1,"1833","18",0
"2302","18330109","18330109",1,"1833","18",0
"2303","18330201","18330201",1,"1833","18",0
"2304","18330202","18330202",1,"1833","18",0
"2305","18330203","18330203",1,"1833","18",0
"2306","18330204","18330204",1,"1833","18",0
"2307","18330205","18330205",1,"1833","18",0
"2308","18330206","18330206",1,"1833","18",0
"2309","18330207","18330207",1,"1833","18",0
"2310","18330208","18330208",1,"1833","18",0
"2311","18330209","18330209",1,"1833","18",0
"2312","18330210","18330210",1,"1833","18",0
"2313","18330211","18330211",1,"1833","18",0
"2314","18330212","18330212",1,"1833","18",0
"2315","18330213","18330213",1,"1833","18",0
"2316","18330214","18330214",1,"1833","18",0
"2317","18330215","18330215",1,"1833","18",0
"2318","18330216","18330216",1,"1833","18",0
"2319","18330217","18330217",1,"1833","18",0
"2320","18330218","18330218",1,"1833","18",0
"2321","18330301","18330301",1,"1833","18",0
"2322","18330302","18330302",1,"1833","18",0
"2323","18330303","18330303",1,"1833","18",0
"2324","18330304","18330304",1,"1833","18",0
"2325","18330305","18330305",1,"1833","18",0
"2326","18330306","18330306",1,"1833","18",0
"2327","18330307","18330307",1,"1833","18",0
"2328","18330308","18330308",1,"1833","18",0
"2329","18330309","18330309",1,"1833","18",0
"2330","18330310","18330310",1,"1833","18",0
"2331","18330312","18330312",1,"1833","18",0
"2332","18330311","18330313",1,"1833","18",0
"2333","18330401","18330401",1,"1833","18",0
"2334","18330402","18330402",1,"1833","18",0
"2335","18330403","18330403",1,"1833","18",0
"2336","18330404","18330404",1,"1833","18",0
"2337","18330405","18330405",1,"1833","18",0
"2338","18330406","18330406",1,"1833","18",0
"2339","18330501","18330501",1,"1833","18",0
"2340","18330502","18330502",1,"1833","18",0
"2341","18330503","18330503",1,"1833","18",0
"2342","18330505","18330505",1,"1833","18",0
"2343","18330506","18330506",1,"1833","18",0
